SearchLocation,SearchKeyword,Url,Featured,BusinessName,PhoneNumber,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,taCount,taRating,WebsiteURL,OpenHours,tripAdvisorID,Categories,PrimaryCategory,Email,Images,PriceRange,Latitude,Longitude,paymentAccepted,generalInfo,socialLinks,Good For Family,Good for Kid,yearInBusiness,Amenities
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/styles-india-threading-salon-468393502,No,Styles-India Threading Salon,(214) 242-9648,2515 Inwood Rd,Dallas,TX,75235,US,,,http://www.stylesofindia.com,"{'WEDNESDAY': '1000-2000', 'MONDAY': '1000-2000', 'THURSDAY': '1000-2000', 'SUNDAY': '1000-1900', 'TUESDAY': '1000-2000', 'FRIDAY': '1000-2000', 'SATURDAY': '1000-2000'}",,Beauty Salons > Hair Stylists,Beauty Salons,dallas@stylesofindia.com,https://i1.ypcdn.com/blob/7867cb58c78455acc1aedf4d617ade1382153cc8_228x168_crop.jpg,,32.821564,-96.83647,"amex, cash, discover, master card, visa",,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/deluxe-version-hair-collection-503031536,No,Deluxe Version Hair Collection,(972) 677-7379,4511 S 2nd Ave,Dallas,TX,75210,US,,,,,,Beauty Salons > Hair Stylists,Beauty Salons,,,,32.763092,-96.74725,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/the-village-salons-lakewood-504744058,No,The Village Salons - Lakewood,(214) 770-7737,7331 Gaston Ave Ste 175,Dallas,TX,75214,US,,,http://www.thevillagesalons.com,"{'WEDNESDAY': '0900-1800', 'MONDAY': '', 'THURSDAY': '0900-1800', 'SUNDAY': '', 'TUESDAY': '0900-1800', 'FRIDAY': '0900-1700', 'SATURDAY': '0900-1700'}",,Barbers > Beauty Salons > Hair Stylists,Barbers,info@thevillagesalons.com,,,32.812054,-96.73078,,"A little artsy, a little retro. And ALL comfort. Salon suites for established east Dallas professionals. On site owners AT your service. Opening march 2015 come build your future with US.",,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/connie-reid-studio-519115371,No,Connie Reid Studio,(469) 323-0560,3102 Oak Lawn Ave Ste 500,Dallas,TX,75219,US,,,http://luvherofhair.wix.com/conniereid,,,Wigs & Hair Pieces > Beauty Salons > Hair Stylists > Hair Weaving,Wigs & Hair Pieces,,,,32.8093,-96.80836,"visa, discover, mastercard, all major credit cards, debit",Connie is a passionate hair weaving and hair extension artist. A true professional with over 25 years in the hair and beauty industry.,,,,35 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/robert-dijas-hair-studio-457134160,No,Robert Dijas Hair Studio,(214) 733-6904,3102 Oak Lawn Ave,Dallas,TX,75219,US,,,,,,Beauty Salons > Hair Stylists,Beauty Salons,,,,32.8093,-96.80836,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/kingdom-cuts-515395377,No,Kingdom Cuts,(972) 685-5250,124 N Peak St,Dallas,TX,75226,US,,,https://square.site/book/4E42DZPPPTRQM/kingdom-cuts-barbershop-dallas-tx,,,Barbers > Hair Stylists,Barbers,,,,32.790684,-96.76962,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/latinos-unisex-17820285,No,Latinos Unisex,(214) 521-5815,3811 Brown St,Dallas,TX,75219,US,,,,"{'WEDNESDAY': '0000-2000', 'MONDAY': '0000-2000', 'THURSDAY': '0000-2000', 'SUNDAY': '', 'TUESDAY': '0000-2000', 'FRIDAY': '0000-2000', 'SATURDAY': '0900-1500'}",,Beauty Salons > Hair Stylists,Beauty Salons,,,,32.806423,-96.8128,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/floyds-99-barbershop-9417969,No,Floyd's 99 Barbershop,(214) 219-4500,3636 Mckinney Ave,Dallas,TX,75204,US,,,http://www.floydsbarbershop.com/west-village,"{'WEDNESDAY': '0900-2100', 'MONDAY': '0900-2100', 'THURSDAY': '0900-2100', 'SUNDAY': '0900-1800', 'TUESDAY': '0900-2100', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-2000'}",,Barbers > Beauty Salons > Hair Stylists,Barbers,tx2@floydsbarbershop.com,"https://i3.ypcdn.com/blob/fc3d67304376c6a37bf27c5f9eea8944244fd3d7_228x168_crop.jpg, https://i2.ypcdn.com/blob/c639d14866dd841e7e09274608d476f0d982cc29_228x168_crop.jpg, https://i2.ypcdn.com/blob/8db52da74fcccf91e4d2aca2690aa479e9ee749d_228x168_crop.jpg, https://i2.ypcdn.com/blob/5a3b06e9facf8c49a23416dc41109c09df6e439a_228x168_crop.jpg, https://i1.ypcdn.com/blob/4676cd487db3ed07c0fe1d0f520405550f562611_228x168_crop.jpg, https://i3.ypcdn.com/blob/146e8f099d20cc4d237d292446495eeb017a343e_228x168_crop.jpg",,32.808308,-96.79613,"amex, apple pay, discover, master card, visa, cash","Expert cuts, amplified experience. Floyd's 99 Barbershop on McKinney Avenue in the West Village shopping mall of Dallas, TX provides haircuts, hair color, beard trims, straight-razor shaves, & signature deep shoulder massages, along with the Floyd's 99 Grooming line and other professional retail styling products.",,,,19 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/denovo-500987509,No,Denovo,(469) 906-6018,2603 Oak Lawn Ave,Dallas,TX,75219,US,,,http://denovohc.com,"{'WEDNESDAY': '1000-2000', 'MONDAY': '0000-0000', 'THURSDAY': '1000-1800', 'SUNDAY': '0000-0000', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-1800', 'SATURDAY': '0900-1800'}",,Nail Salons > Beauty Salons > Day Spas > Hair Stylists > Massage Therapists > Skin Care,Nail Salons,info@denovospa.com,https://i2.ypcdn.com/blob/6b4d43434abb3c30e34e48eddb64823ce76c8164_228x168_crop.jpg,,32.805397,-96.8131,all major credit cards,,,,,,Wheelchair accessible
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/select-salon-467215563,No,Select Salon,(214) 727-9879,3526 Cedar Springs Rd,Dallas,TX,75219,US,,,http://www.selectsalon.com,"{'WEDNESDAY': '0900-2000', 'MONDAY': '', 'THURSDAY': '0900-2000', 'SUNDAY': '', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-2000'}",,Beauty Salons > Hair Removal > Hair Replacement > Hair Stylists > Hair Supplies & Accessories > Massage Therapists,Beauty Salons,,https://i2.ypcdn.com/blob/3d9bf9fa67b48ed12f4a1494716cb9739151a5e5_228x168_crop.jpg,,32.807518,-96.80655,"check, visa, mastercard","Welcome to Select Salon! We're proud to present our clients with results which they love. As well as hair treatment, in addition, we offer massages and waxing. If youíre looking for a spot to get blowouts, brazilian blowouts, conditioning treatments, hair color, haircuts, hair extensions, highlights, lash extensions, waxing and much more all while in a fun and unique atmosphere, contact us today at (214) 727-9879. Visit our salon today and make your hair treatment an experience.",,,,33 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/labella-mafia-dallas-hair-makeup-481019377,No,La'Bella MAFIA Dallas Hair + Makeup,(855) 526-2342,3225 Turtle Creek Blvd,Dallas,TX,75219,US,,,,"{'WEDNESDAY': '0000-2359', 'MONDAY': '0000-2359', 'THURSDAY': '0000-2359', 'SUNDAY': '0000-2359', 'TUESDAY': '0000-2359', 'FRIDAY': '0000-2359', 'SATURDAY': '0000-2359'}",,Make-Up Artists > Hair Stylists,Make-Up Artists,noelle@labellamafiabeauty.com,,,32.806477,-96.803894,"debit, paypal, all major credit cards",,,,,15 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/latora-g-stylist-bridgett-harrison-salon-560546368,No,"Latora G, Stylist @ Bridgett Harrison Salon",(901) 825-4069,3600 Commerce St Apt 103,Dallas,TX,75226,US,,,,,,Beauty Salons > Hair Stylists,Beauty Salons,,,,32.78489,-96.77309,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/salon-d-human-hair-480226223,No,Salon D Human Hair,(855) 765-4247,1950 S Lamar St,Dallas,TX,75215,US,,,,,,Hair Braiding > Hair Replacement > Hair Stylists > Hair Weaving > Wigs & Hair Pieces,Hair Braiding,info@salondhumanhair.net,,,32.76535,-96.78998,"debit, paypal, cash, all major credit cards, financing available, travelers checks",,,,,12 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/couture-strands-hair-junkeee-466516133,No,Couture Strands- Hair Junkeee,(214) 293-3135,3636 Frankford Rd Ste 350,Dallas,TX,75287,US,,,,,,Hair Stylists,Hair Stylists,,,,32.99678,-96.854095,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/ashley-564166903,No,Ashley,(469) 289-0641,3901 Accent Dr,Dallas,TX,75287,US,,,,,,Hair Stylists,Hair Stylists,,,,32.989025,-96.846146,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/j-sinclair-barber-beauty-545519003,No,J Sinclair Barber & Beauty,(972) 733-1888,17721 Dallas Pkwy Ste 110,Dallas,TX,75287,US,,,,,,Hair Stylists,Hair Stylists,,,,32.990784,-96.82981,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/hair-by-felicia-467519114,No,Hair by Felicia,(972) 930-0632,4485 Trinity Mills Rd,Dallas,TX,75287,US,,,,,,Hair Stylists > Beauty Salons,Hair Stylists,4acuteru@hairbyshenanigans.com,,,32.990135,-96.83214,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/toris-elite-suite-19194688,No,Tori's Elite Suite,(214) 727-7277,4485 Trinity Mills Rd,Dallas,TX,75287,US,,,,"{'WEDNESDAY': '0900-1700', 'MONDAY': '0900-1700', 'THURSDAY': '0900-1700', 'SUNDAY': '', 'TUESDAY': '0900-1700', 'FRIDAY': '0900-1700', 'SATURDAY': ''}",,Hair Stylists,Hair Stylists,,,,32.990135,-96.83214,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/salon-ou-5864618,No,Salon OUÃ,(214) 534-2453,4485 Trinity Mills Rd Ste 31,Dallas,TX,75287,US,,,http://www.dallashairextensions.biz,"{'WEDNESDAY': '0900-2100', 'MONDAY': '0900-2100', 'THURSDAY': '0900-2100', 'SUNDAY': '0900-2100', 'TUESDAY': '0900-2100', 'FRIDAY': '0900-2100', 'SATURDAY': '0900-2100'}",,Hair Stylists > Beauty Salons,Hair Stylists,Info@salonoui.com,,,32.990135,-96.83214,,Veteran owned and operated ALL veterans and active service members receive 50% OFF services always!.,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/ella-salon-12296943,No,Ella Salon,(972) 250-6677,17463 Preston Rd,Dallas,TX,75252,US,,,,"{'WEDNESDAY': '0900-1700', 'MONDAY': '', 'THURSDAY': '0900-1700', 'SUNDAY': '', 'TUESDAY': '0900-1700', 'FRIDAY': '0900-1700', 'SATURDAY': '0900-1700'}",,Hair Stylists > Beauty Salons,Hair Stylists,,,,32.990604,-96.801765,"amex, cash, check, debit, diners club, discover, master card, visa",We're a professional team of Hairstylist's and nail Tech's providing excellent services in a FUN enthusiastic environment for customers to GET pampered and glamorized accommodating to their personal needs and style.,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/luckys-barber-shop-505211659,No,Lucky's Barber Shop,(214) 377-8244,17390 Preston Rd,Dallas,TX,75252,US,,,https://www.luckysbarbershops.com,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '0900-1800', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-1900'}",,Hair Stylists > Barbers,Hair Stylists,,,,32.990196,-96.801414,,Your Neighborhood Barber Shop,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/sisters-of-isis-natural-hair-care-product-475975920,No,Sisters of Isis Natural Hair Care Product,(214) 329-3820,PRESTON Rd Suite #104,Dallas,TX,75252,US,,,,"{'WEDNESDAY': '0800-2000', 'MONDAY': '0800-2000', 'THURSDAY': '0800-2000', 'SUNDAY': '0000-0000', 'TUESDAY': '0800-2000', 'FRIDAY': '0800-2000', 'SATURDAY': '0000-0000'}",,Hair Stylists > Hair Braiding > Hair Supplies & Accessories,Hair Stylists,,"https://i4.ypcdn.com/blob/023e6e8c6e371dc10b2700f9ee44f3f4c46ab81f_228x168_crop.jpg, https://i2.ypcdn.com/blob/accc3a26b6d9f29e5cdbc2297558289aa0b879e7_228x168_crop.jpg, https://i4.ypcdn.com/blob/3297e0c462854ae55efe02c36763535c39d80ace_228x168_crop.jpg, https://i3.ypcdn.com/blob/c5cd1650e74e726b1d4bcc519f6aa637e4a7ac4b_228x168_crop.jpg, https://i2.ypcdn.com/blob/debe166acd22343253af3a101f633edf6adab8f2_228x168_crop.jpg, https://i1.ypcdn.com/blob/f2d8fb845b9611e134513102e444a492d300758a_228x168_crop.jpg, https://i4.ypcdn.com/blob/9fd529e2d71eb36bf97e645f15291318f3233a87_228x168_crop.jpg",,32.986904,-96.803246,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/thesalon972-com-22807882,No,TheSalon972. Com,(972) 670-0536,17290 Preston Rd Ste 104,Dallas,TX,75252,US,,,https://thesalon972.com,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '0900-1900', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1900', 'SATURDAY': '0900-1900'}",,Hair Stylists > Advertising Agencies,Hair Stylists,mrmarcusdavis@hotmail.com,"https://i4.ypcdn.com/blob/dd0c5c1f254c8fdcab605f31f86c2ff0e17de8e9_228x168_crop.jpg, https://i1.ypcdn.com/blob/6329ed252656746c6f50fc82543270e76fc6dab7_228x168_crop.jpg",,32.986595,-96.803215,"amex, cash, check, debit, diners club, discover, master card, visa","""Feel Beautiful, Inside & Out!"" TheSalon972.com is a Beauty Salon located in Dallas, TX. We specialize in Braiding, Hair Color, Hair Extensions, Dreadlocks, Eyelash Extensions, and Beauty Supplies. Here at TheSalon972.com, our mission is to provide quality service at an affordable price to all of our clients. We know how important personal grooming is, so we are here to help. We promise you will leave us feeling like a brand new you! Contact us today to book an appointment!",,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/sharkeys-cuts-for-kids-addison-tx-575691670,No,"Sharkey's Cuts for Kids- Addison, TX",(214) 272-7279,17194 Preston Rd,Dallas,TX,75248,US,,,https://bit.ly/sharkeyscutsaddison,"{'WEDNESDAY': '1100-1800', 'MONDAY': '1100-1800', 'THURSDAY': '1100-1800', 'SUNDAY': '1000-1700', 'TUESDAY': '1100-1800', 'FRIDAY': '1000-1900', 'SATURDAY': '0900-1700'}",,Hair Stylists,Hair Stylists,sharkeysaddison@gmail.com,,,32.984234,-96.803986,"cash, master card, visa",,,,,2 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/supercuts-519915766,No,Supercuts,(972) 432-7168,16631 Coit Rd Ste 100,Dallas,TX,75248,US,,,https://www.supercuts.com/locations/tx/dallas/pavillion-court-haircuts-81534.html,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '1000-1800', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-1900'}",,Hair Stylists > Barbers > Beauty Salons > Beauty Supplies & Equipment > Hair Supplies & Accessories,Hair Stylists,,https://i3.ypcdn.com/blob/b91f3f2c6a378bd0859cc621a6f0054eaeb104d7_228x168_crop.jpg,,32.98107,-96.76834,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/lewisville-tx/mip/zoees-hair-zone-465070496,No,Zoee's Hair Zone,(972) 569-0441,1920 Justin Rd,Lewisville,TX,75077,US,,,,,,Beauty Salons > Cosmetologists > Day Spas > Hair Removal > Hair Stylists > Make-Up Artists > Massage Services > Massage Therapists > Nail Salons > Permanent Make-Up > Skin Care > Tanning Salons,Beauty Salons,,,,33.071728,-97.04647,"cash, discover, master card, visa",,,,,24 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/cool-cuts-4-kids-10756420,No,Cool Cuts 4 Kids,(972) 735-8275,16631 Coit Rd,Dallas,TX,75248,US,,,http://www.coolcuts4kids.com,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '1100-1700', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-1900', 'SATURDAY': '0900-1900'}",,Hair Stylists > Barbers,Hair Stylists,,,,32.98107,-96.76834,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/north-richland-hills-tx/mip/sally-beauty-supply-5808496,No,Sally Beauty Supply,(817) 281-9446,7515 Boulevard 26,North Richland Hills,TX,76180,US,,,,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '1100-1800', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1900', 'SATURDAY': '0900-1900'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,https://i1.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg,,32.827793,-97.22277,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/sally-beauty-supply-17923540,No,Sally Beauty Supply,(817) 483-9561,325 Southwest Plz # 305,Arlington,TX,76016,US,,,https://stores.sallybeauty.com/tx/arlington/beauty-supply-arlington-tx-345.html,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '1000-1800', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-2000'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,https://i3.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg,,32.675587,-97.20073,"amex, debit, discover, master card, paypal, visa","Sally Beauty is your destination for thousands of salon-quality products at budget-friendly prices. You'll have everything you need to inspire pro results at home - the best hair care, hair color, accessories, styling tools, cosmetics, nail care and salon equipment. And it's all backed by our Love It or Return It Money-Back Guarantee. And with virtual ColorView technology, you can try hair color and makeup before you buy it! We are the largest retailer of pro beauty in the world, with nearly 3,000 stores throughout the United States, Puerto Rico and Canada. In addition, Sally Beauty sells an extensive line of brands, including such professional favorites as Clairol, L'Oreal, Wella and Chi. Unleash your PROtential. Only at Sally.",,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/north-richland-hills-tx/mip/sally-beauty-supply-5131740,No,Sally Beauty Supply,(817) 281-1095,8528 Davis Blvd Ste 215,North Richland Hills,TX,76182,US,,,https://www.sallybeauty.com/store-details/?showMap=true&horizontalView=true&lat=32.90828&long=-97.189129,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '1100-1800', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-2000', 'SATURDAY': '1000-2000'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,"https://i2.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg, https://i3.ypcdn.com/blob/2d89d4ddb1cb749d820e9e42f79d839e069a6d05_228x168_crop.jpg",,32.908127,-97.1904,"amex, debit, discover, master card, paypal, visa","Sally Beauty at 8528 Davis Blvd. Ste. 215 in N Richland Hill is part of the world's largest retailer of salon-quality hair color, hair care, nails, salon, and beauty supplies, providing everything you need for salon professional experience at home, and salon professionals the high-quality products they need for their clients. Shop now.",,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/mansfield-tx/mip/sally-beauty-supply-6719281,No,Sally Beauty Supply,(817) 473-7777,120 W Debbie Ln Ste 330,Mansfield,TX,76063,US,,,https://stores.sallybeauty.com/tx/mansfield/beauty-supply-mansfield-tx-10832.html,"{'WEDNESDAY': '0900-2100', 'MONDAY': '0900-2100', 'THURSDAY': '0900-2100', 'SUNDAY': '1100-1800', 'TUESDAY': '0900-2100', 'FRIDAY': '0900-2100', 'SATURDAY': '0900-2100'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,https://i2.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg,,32.591972,-97.145706,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/mansfield-tx/mip/sally-beauty-supply-567832498,No,Sally Beauty Supply,(817) 473-7777,1841 Highway 287 N Ste 210,Mansfield,TX,76063,US,,,https://stores.sallybeauty.com/tx/mansfield/beauty-supply-mansfield-tx-3200.html,"{'WEDNESDAY': '0900-2100', 'MONDAY': '0900-2100', 'THURSDAY': '0900-2100', 'SUNDAY': '1000-1900', 'TUESDAY': '0900-2100', 'FRIDAY': '0900-2100', 'SATURDAY': '0900-2000'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,,,32.59201,-97.14361,"amex, debit, discover, master card, paypal, visa","Sally Beauty at 1841 Hwy 287 in Mansfield, TX is your go-to for thousands of salon quality products at budget friendly prices, including the best in hair care, hair color, accessories, styling tools, cosmetics, nail care, and salon equipment. You'll have everything you need to inspire pro results at home. With nearly 3,000 stores across the U.S., Puerto Rico, and Canada, we carry top brands like Clairol, L‚??Or√©al, Wella, and Chi. Need help with hair color? Our free Licensed Colorist OnDemand service connects you with expert colorists for personalized product recommendations and easy to follow guidance. All products are backed by our Love It or Return It Guarantee. Unleash your PROtential, only at Sally!",,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/flower-mound-tx/mip/on-your-time-hair-care-tiffanys-hair-haven-473938541,No,On Your Time Hair Care (Tiffany's Hair haven),(214) 229-4476,Denton County,Flower Mound,TX,75028,US,,,,,,Beauty Salon Equipment & Supplies > Cosmetologists > Hair Stylists,Beauty Salon Equipment & Supplies,tiffanypri@gmail.com,,,33.0358,-97.0602,check,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/southlake-tx/mip/fringe-hair-and-makeup-studio-536311054,No,Fringe Hair and Makeup Studio,(817) 709-4574,100 W Southlake Blvd #180,Southlake,TX,76092,US,,,http://www.fringehairandmakeupstudio.com,"{'WEDNESDAY': '0730-1900', 'MONDAY': '', 'THURSDAY': '0730-1900', 'SUNDAY': '', 'TUESDAY': '0730-1900', 'FRIDAY': '0730-1700', 'SATURDAY': '0900-1500'}",,Beauty Salons > Barbers > Cosmetologists > Hair Stylists > Make-Up Artists,Beauty Salons,,https://i2.ypcdn.com/blob/b1cd647bcbaf70c1ce706dfae9ac96121b8e4a9b_228x168_crop.jpg,,32.94191,-97.15151,"amex, cash, check, debit, discover, master card, visa",,,,,,
