Product_Name,Brand_Name,Total_Ratings,Avg_Rating_Stars,Reviewer_Name,Review_star,Review_Title,Review_date,Review_details,Review_Text,Helpful_for,TimeStamp
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Amazon Customer,5.0 out of 5 stars,Great,Reviewed in the United Kingdom on 3 September 2021,Verified Purchase,Great job,,16-08-2022 04:36:47
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Joanna,5.0 out of 5 stars,Thanks very good,Reviewed in the United Kingdom on 12 August 2021,Verified Purchase,"I heard that it is very good, I checked it and it is really very good",,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Wojciech Mielczynski,5.0 out of 5 stars,Good,Reviewed in the United Kingdom on 4 February 2022,Verified Purchase,Excellent performance,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Edzik,5.0 out of 5 stars,She is very quiet,Reviewed in the United Kingdom on 27 March 2022,Verified Purchase,It very good for dog,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,katarzyna,5.0 out of 5 stars,Dog clipers,Reviewed in the United Kingdom on 6 March 2022,Verified Purchase,For my dog Im happy,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Marta,5.0 out of 5 stars,Excellent condition,Reviewed in the United Kingdom on 30 March 2022,Verified Purchase,My cat love it :),,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Anna B,5.0 out of 5 stars,Amazing,Reviewed in the United Kingdom on 7 September 2021,Verified Purchase,"It is simple to use, fits snugly in the hand and is not too loud.",,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Beata Batko,5.0 out of 5 stars,Its a good quality product i highly recommend,Reviewed in the United Kingdom on 1 September 2021,Verified Purchase,Its really easy to use,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Carol M.,4.0 out of 5 stars,Simple to use,Reviewed in the United Kingdom on 16 August 2021,Verified Purchase,Just as advertised thanks,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Olga,5.0 out of 5 stars,"My cat's no stress, when I'm cut them hair",Reviewed in the United Kingdom on 26 July 2022,Verified Purchase,,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,JUAN MARTINI,5.0 out of 5 stars,Good,Reviewed in the United Kingdom on 15 July 2022,Verified Purchase,,,16-08-2022 04:36:50
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Lilija,5.0 out of 5 stars,Good clipper,Reviewed in the United Kingdom on 8 March 2022,Verified Purchase,"<span class=""cr-original-review-content"">Very good produkt",,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,andrzej jedrowiak,5.0 out of 5 stars,Mr,Reviewed in the United Kingdom on 28 March 2022,Verified Purchase,,,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,victoria murphy,3.0 out of 5 stars,Blunt scissors,Reviewed in the United Kingdom on 17 August 2021,Verified Purchase,The scissors were blunt so wasn't really hsooy about that,,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Stan,5.0 out of 5 stars,Amazing ⭐️⭐️⭐️⭐️⭐️,Reviewed in the United Kingdom on 19 March 2022,Verified Purchase,,,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Manx Cat,5.0 out of 5 stars,Works well,Reviewed in the United Kingdom on 14 September 2021,Verified Purchase,Nice and light,,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Katarzyna,5.0 out of 5 stars,I love its speed and lightness I use for my two dogs,Reviewed in the United Kingdom on 6 October 2021,Verified Purchase,I love its speed and lightness I use for my two dogs,,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,melanie ,1.0 out of 5 stars,Rubish -don’t buy,Reviewed in the United Kingdom on 27 February 2022,," The only thing going for these are that they are  cordless and easy to hold.The trimmers tug, and trim very little at a time, My dog is a Lhasa and I keep her trimmed so it’s not like she has over grown hair. Noise level is ok.My son got these on my behalf as he has Amazon prime I’m just hoping I can still return them?",3 people found this helpful,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,ROSEMARY McPHERSON,5.0 out of 5 stars,Keep charge and cut well,Reviewed in the United Kingdom on 15 June 2021,,Used to clip our cocker spaniel. Bought to replace an older version. So far so good. Holds the charge well and able to do a full clip only using part of the charge. Seem good quality and come with all the extras you need.,One person found this helpful,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Ilona Kotovica,5.0 out of 5 stars,Cordless and fabulous,Reviewed in the United Kingdom on 22 February 2021,,"Absolutely loved it, and absolutely recommended! It's very lightweight, and low noise level! Comfortable in hand, fast charging. Cordless! Fabulous",One person found this helpful,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Julia T ,5.0 out of 5 stars,Love it totally,Reviewed in the United Kingdom on 29 June 2021,,It comes with a very nice package! You can select speed level od length. Its very easy to use and has very sharp scissors (2) and comes with nail clipper and file! I love the grooming kit as the services are totally expensive expensive and with it you can do it at your free time at home with your puppy!!!I,One person found this helpful,16-08-2022 04:36:54
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Kasiulka,5.0 out of 5 stars,Great quality,Reviewed in the United Kingdom on 31 July 2021,,"I am very pleased with this set. The razor is of really good quality and the battery lasts for a long time, the scissors are sharp and a good metal comb for combing. My Lola ☺️ looks beautiful now. I recommend💪🙏♥️",One person found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,5star must get,4.0 out of 5 stars,Cuts Lhasa Apso Hair,Reviewed in the United Kingdom on 21 October 2021,,For the money the clippers are ok. A lot of the cheaper brands are not suitable for thick woolly coats but these cut through with no problem.,,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,kristina,5.0 out of 5 stars,Kristina,Reviewed in the United Kingdom on 2 February 2021,,"Absolutely brilliant. It was so easy to use. I have a cavachion and the trimmers went straight through her hair, no pulling or getting caught. Very pleased indeed.",2 people found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Rasa,5.0 out of 5 stars,Perfect,Reviewed in the United Kingdom on 27 August 2020,,Perfect working,3 people found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,OriginalSweet,2.0 out of 5 stars,Disappointed,Reviewed in the United Kingdom on 23 June 2021,,I have a 10 year old Jack Russell chihuahua - these did not work well at all for his cost.  Took twice as long as it would usually to trim.  Was noisier also that what we had before.,One person found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Gytis218,5.0 out of 5 stars,Long life,Reviewed in the United Kingdom on 16 August 2021,,Great item. Easy to use. Loads of accessories.,,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Laura,5.0 out of 5 stars,Good condition.,Reviewed in the United Kingdom on 26 December 2020,,Easy to use.,One person found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Ramunas,5.0 out of 5 stars,Dog Cipper,Reviewed in the United Kingdom on 26 July 2021,,Super,One person found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Grazyna dzik,5.0 out of 5 stars,"Long lasting battery, 2x scissors, clipper,4x attachments, good quality product. Low noise.",Reviewed in the United Kingdom on 28 October 2020,Verified Purchase," I'm really happy with this set. It's not too loud so won't scare the dog it has 3 speed settings and  4 different comb attachments for different length(12mm,9mm,6mm,3mm) as well as all the other bits which are perfect for in home grooming - clippers,nail file, 2 nice heavy scissors which are very comfortable in hand and comb. The battery also hold long enough to actually do the job. Overall can't see any negative about the product so far.",86 people found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Sandra ,5.0 out of 5 stars,Very good car. I recommend,Reviewed in the United Kingdom on 12 April 2021,Verified Purchase," Convenient to hold in hand, non-slip. One battery is enough to trim one medium-sized puppy, I am very happy with this hair clipper. The machine really needs to be powerful. We cut off Shih Cu’s puppy’s long hair.",73 people found this helpful,16-08-2022 04:36:57
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,laura,5.0 out of 5 stars,Easy to use any good value for money,Reviewed in the United Kingdom on 28 October 2020,Verified Purchase,So ordered one of these for my dog that I’m getting soon. I have in fact tried it on my son who have trust issues with hairdressers after last time trimming him too short.My son was more that happy with his haircut 😁 I am sure my dog will be too.Easy to use and very good value for money.,42 people found this helpful,16-08-2022 04:37:14
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Fiona,4.0 out of 5 stars,Clipper review.,Reviewed in the United Kingdom on 8 November 2020,Verified Purchase,"Had these arrive today 8/11/20Really great product and does what it says in the description. Very light weight and easy to use and cut through my westies coat like a hot knife through butter. Arrived with 50% battery life ready to use straight away although disappointed with the scissors that came with this set they were BLUNT and couldn't use them, another niggle, the handset (clipper) when you hold it yr hand rests on the stop button, and or the minus button which stops the clipper working and or slows it down a notch, think because if it had been placed at the bottom end of  the clipper, it would stop this, stop/ slow down, from occurring.Very easy noise reduction clipper lightweight and a view bar to see how much battery life you have and slow or fast + &amp;  - buttons too. All in all apart from the scissors which I expected to be as sharp as the clipper, I would give it an  8 out of 10",18 people found this helpful,16-08-2022 04:37:14
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,sylwia b,5.0 out of 5 stars,Great value for many!,Reviewed in the United Kingdom on 14 March 2021,Verified Purchase,"Have ordered a set on Saturday afternoon and get it delivered on Sunday so super quick. It was well packed as well. Trimmer itself looks solid and is relatively light so very easy to handle it by one hand for a long time. Its also very quiet  and gently vibrating which is impotant feature as you approach with it to your pet. It has a LED display which show current speed level and remaining battery charge level in percentage. Fully charged last for approx. 2.5 - 3hrs so plenty time to complete a task. It even works while charging however cable is only about 1m long. The whole set looks very proffesional and contain solid nail clippers, two sets of scissors for different tasks, small filler as well as metal combs and 4 clips attachements for different trimming length in a range between 3-12mm. As a cons there is no plug provided within the set and charging cable is a USB style one. In my opinion the set is a great value for money and I highly reccomend it",13 people found this helpful,16-08-2022 04:37:14
